"fare_id","route_id","origin_id","destination_id","contains_id"
"Ônibus + Metrô + CPTM","2590-10","","",""
"Ônibus + Metrô + CPTM","2590-21","","",""
"Ônibus + Metrô + CPTM","2626-10","","",""
"Ônibus + Metrô + CPTM","2628-10","","",""
"Ônibus + Metrô + CPTM","2628-22","","",""
"Ônibus + Metrô + CPTM","263C-10","","",""
"Ônibus + Metrô + CPTM","263J-10","","",""
"Ônibus + Metrô + CPTM","2666-10","","",""
"Ônibus + Metrô + CPTM","2666-21","","",""
"Ônibus + Metrô + CPTM","2666-51","","",""
"Ônibus + Metrô + CPTM","2678-10","","",""
"Ônibus + Metrô + CPTM","2678-11","","",""
"Ônibus + Metrô + CPTM","2678-41","","",""
"Ônibus + Metrô + CPTM","2702-10","","",""
"Ônibus + Metrô + CPTM","2702-21","","",""
"Ônibus + Metrô + CPTM","2703-10","","",""
"Ônibus + Metrô + CPTM","2703-21","","",""
"Ônibus + Metrô + CPTM","2703-22","","",""
"Ônibus + Metrô + CPTM","2704-10","","",""
"Ônibus + Metrô + CPTM","2705-10","","",""
"Ônibus + Metrô + CPTM","2706-10","","",""
"Ônibus + Metrô + CPTM","2707-10","","",""
"Ônibus + Metrô + CPTM","2707-31","","",""
"Ônibus + Metrô + CPTM","2708-10","","",""
"Ônibus + Metrô + CPTM","2709-10","","",""
"Ônibus + Metrô + CPTM","2709-31","","",""
"Ônibus + Metrô + CPTM","2710-10","","",""
"Ônibus + Metrô + CPTM","2710-31","","",""
"Ônibus + Metrô + CPTM","2711-10","","",""
"Ônibus + Metrô + CPTM","2712-10","","",""
"Ônibus + Metrô + CPTM","2713-10","","",""
"Ônibus + Metrô + CPTM","2714-10","","",""
"Ônibus + Metrô + CPTM","2715-10","","",""
"Ônibus + Metrô + CPTM","2716-10","","",""
"Ônibus + Metrô + CPTM","2717-10","","",""
"Ônibus + Metrô + CPTM","2718-10","","",""
"Ônibus + Metrô + CPTM","2719-10","","",""
"Ônibus + Metrô + CPTM","271A-10","","",""
"Ônibus + Metrô + CPTM","271A-51","","",""
"Ônibus + Metrô + CPTM","271C-10","","",""
"Ônibus + Metrô + CPTM","271F-10","","",""
"Ônibus + Metrô + CPTM","271M-10","","",""
"Ônibus + Metrô + CPTM","271P-10","","",""
"Ônibus + Metrô + CPTM","2720-10","","",""
"Ônibus + Metrô + CPTM","2720-31","","",""
"Ônibus + Metrô + CPTM","2721-10","","",""
"Ônibus + Metrô + CPTM","2722-10","","",""
"Ônibus + Metrô + CPTM","2722-31","","",""
"Ônibus + Metrô + CPTM","2723-10","","",""
"Ônibus + Metrô + CPTM","2724-10","","",""
"Ônibus + Metrô + CPTM","2725-10","","",""
"Ônibus + Metrô + CPTM","2726-10","","",""
"Ônibus + Metrô + CPTM","2727-10","","",""
"Ônibus + Metrô + CPTM","2728-10","","",""
"Ônibus + Metrô + CPTM","272N-10","","",""
"Ônibus + Metrô + CPTM","2730-10","","",""
"Ônibus + Metrô + CPTM","2731-10","","",""
"Ônibus + Metrô + CPTM","2732-10","","",""
"Ônibus + Metrô + CPTM","2733-10","","",""
"Ônibus + Metrô + CPTM","2734-10","","",""
"Ônibus + Metrô + CPTM","2735-10","","",""
"Ônibus + Metrô + CPTM","2735-21","","",""
"Ônibus + Metrô + CPTM","2736-10","","",""
"Ônibus + Metrô + CPTM","273D-10","","",""
"Ônibus + Metrô + CPTM","273F-10","","",""
"Ônibus + Metrô + CPTM","273G-10","","",""
"Ônibus + Metrô + CPTM","273G-21","","",""
"Ônibus + Metrô + CPTM","273J-10","","",""
"Ônibus + Metrô + CPTM","273L-10","","",""
"Ônibus + Metrô + CPTM","273N-10","","",""
"Ônibus + Metrô + CPTM","273N-41","","",""
"Ônibus + Metrô + CPTM","273R-10","","",""
"Ônibus + Metrô + CPTM","273R-11","","",""
"Ônibus + Metrô + CPTM","273R-42","","",""
"Ônibus + Metrô + CPTM","273V-10","","",""
"Ônibus + Metrô + CPTM","273X-10","","",""
"Ônibus + Metrô + CPTM","2740-10","","",""
"Ônibus + Metrô + CPTM","274P-10","","",""
"Ônibus + Metrô + CPTM","2755-10","","",""
"Ônibus + Metrô + CPTM","2755-51","","",""
"Ônibus + Metrô + CPTM","2756-10","","",""
"Ônibus + Metrô + CPTM","2762-10","","",""
"Ônibus + Metrô + CPTM","2765-10","","",""
"Ônibus + Metrô + CPTM","2766-10","","",""
"Ônibus + Metrô + CPTM","2766-41","","",""
"Ônibus + Metrô + CPTM","2767-10","","",""
"Ônibus + Metrô + CPTM","2768-10","","",""
"Ônibus + Metrô + CPTM","2769-10","","",""
"Ônibus + Metrô + CPTM","2770-10","","",""
"Ônibus + Metrô + CPTM","2772-10","","",""
"Ônibus + Metrô + CPTM","2780-10","","",""
"Ônibus + Metrô + CPTM","278A-10","","",""
"Ônibus + Metrô + CPTM","297A-10","","",""
"Ônibus + Metrô + CPTM","3001-10","","",""
"Ônibus + Metrô + CPTM","3002-10","","",""
"Ônibus + Metrô + CPTM","3003-10","","",""
"Ônibus + Metrô + CPTM","3004-10","","",""
"Ônibus + Metrô + CPTM","3006-10","","",""
"Ônibus + Metrô + CPTM","3013-10","","",""
"Ônibus + Metrô + CPTM","3019-10","","",""
"Ônibus + Metrô + CPTM","3020-10","","",""
"Ônibus + Metrô + CPTM","3020-31","","",""
"Ônibus + Metrô + CPTM","3021-10","","",""
"Ônibus + Metrô + CPTM","3023-10","","",""
"Ônibus + Metrô + CPTM","3024-10","","",""
"Ônibus + Metrô + CPTM","3025-10","","",""
"Ônibus + Metrô + CPTM","3026-10","","",""
"Ônibus + Metrô + CPTM","3027-10","","",""
"Ônibus + Metrô + CPTM","3029-10","","",""
"Ônibus + Metrô + CPTM","3031-10","","",""
"Ônibus + Metrô + CPTM","3032-10","","",""
"Ônibus + Metrô + CPTM","3033-10","","",""
"Ônibus + Metrô + CPTM","3046-10","","",""
"Ônibus + Metrô + CPTM","3053-10","","",""
"Ônibus + Metrô + CPTM","3054-10","","",""
"Ônibus + Metrô + CPTM","3063-10","","",""
"Ônibus + Metrô + CPTM","3063-41","","",""
"Ônibus + Metrô + CPTM","3064-10","","",""
"Ônibus + Metrô + CPTM","3064-41","","",""
"Ônibus + Metrô + CPTM","3069-10","","",""
"Ônibus + Metrô + CPTM","307C-10","","",""
"Ônibus + Metrô + CPTM","3098-10","","",""
"Ônibus + Metrô + CPTM","3099-10","","",""
"Ônibus + Metrô + CPTM","3112-10","","",""
"Ônibus + Metrô + CPTM","311C-10","","",""
"Ônibus + Metrô + CPTM","312N-10","","",""
"Ônibus + Metrô + CPTM","3134-10","","",""
"Ônibus + Metrô + CPTM","3139-10","","",""
"Ônibus + Metrô + CPTM","3139-31","","",""
"Ônibus + Metrô + CPTM","3141-10","","",""
"Ônibus + Metrô + CPTM","314J-10","","",""
"Ônibus + Metrô + CPTM","314V-10","","",""
"Ônibus + Metrô + CPTM","3160-10","","",""
"Ônibus + Metrô + CPTM","3161-10","","",""
"Ônibus + Metrô + CPTM","3206-10","","",""
"Ônibus + Metrô + CPTM","3301-10","","",""
"Ônibus + Metrô + CPTM","3309-10","","",""
"Ônibus + Metrô + CPTM","3310-10","","",""
"Ônibus + Metrô + CPTM","3318-10","","",""
"Ônibus + Metrô + CPTM","331T-10","","",""
"Ônibus + Metrô + CPTM","3390-10","","",""
"Ônibus + Metrô + CPTM","3414-10","","",""
"Ônibus + Metrô + CPTM","3414-21","","",""
"Ônibus + Metrô + CPTM","342C-10","","",""
"Ônibus + Metrô + CPTM","342M-10","","",""
"Ônibus + Metrô + CPTM","342N-10","","",""
"Ônibus + Metrô + CPTM","3459-10","","",""
"Ônibus + Metrô + CPTM","3459-21","","",""
"Ônibus + Metrô + CPTM","3459-23","","",""
"Ônibus + Metrô + CPTM","3459-24","","",""
"Ônibus + Metrô + CPTM","3462-10","","",""
"Ônibus + Metrô + CPTM","3462-41","","",""
"Ônibus + Metrô + CPTM","351F-10","","",""
"Ônibus + Metrô + CPTM","352A-10","","",""
"Ônibus + Metrô + CPTM","3539-10","","",""
"Ônibus + Metrô + CPTM","354M-10","","",""
"Ônibus + Metrô + CPTM","3574-10","","",""
"Ônibus + Metrô + CPTM","3574-31","","",""
"Ônibus + Metrô + CPTM","3574-41","","",""
"Ônibus + Metrô + CPTM","364A-10","","",""
"Ônibus + Metrô + CPTM","364A-21","","",""
"Ônibus + Metrô + CPTM","3686-10","","",""
"Ônibus + Metrô + CPTM","3712-10","","",""
"Ônibus + Metrô + CPTM","3712-41","","",""
"Ônibus + Metrô + CPTM","3718-10","","",""
"Ônibus + Metrô + CPTM","3721-10","","",""
"Ônibus + Metrô + CPTM","3721-41","","",""
"Ônibus + Metrô + CPTM","3722-10","","",""
"Ônibus + Metrô + CPTM","3725-10","","",""
"Ônibus + Metrô + CPTM","3725-41","","",""
"Ônibus + Metrô + CPTM","3728-10","","",""
"Ônibus + Metrô + CPTM","3728-41","","",""
"Ônibus + Metrô + CPTM","3729-10","","",""
"Ônibus + Metrô + CPTM","372F-10","","",""
"Ônibus + Metrô + CPTM","372U-10","","",""
"Ônibus + Metrô + CPTM","3731-10","","",""
"Ônibus + Metrô + CPTM","3732-10","","",""
"Ônibus + Metrô + CPTM","3734-10","","",""
"Ônibus + Metrô + CPTM","3735-10","","",""
"Ônibus + Metrô + CPTM","3735-21","","",""
"Ônibus + Metrô + CPTM","3735-41","","",""
"Ônibus + Metrô + CPTM","3736-10","","",""
"Ônibus + Metrô + CPTM","3737-10","","",""
"Ônibus + Metrô + CPTM","3737-21","","",""
"Ônibus + Metrô + CPTM","3737-31","","",""
"Ônibus + Metrô + CPTM","3737-41","","",""
"Ônibus + Metrô + CPTM","3738-10","","",""
"Ônibus + Metrô + CPTM","3738-21","","",""
"Ônibus + Metrô + CPTM","3739-10","","",""
"Ônibus + Metrô + CPTM","3739-31","","",""
"Ônibus + Metrô + CPTM","373L-10","","",""
"Ônibus + Metrô + CPTM","373M-10","","",""
"Ônibus + Metrô + CPTM","373T-10","","",""
"Ônibus + Metrô + CPTM","3741-10","","",""
"Ônibus + Metrô + CPTM","3742-10","","",""
"Ônibus + Metrô + CPTM","3743-10","","",""
"Ônibus + Metrô + CPTM","3745-10","","",""
"Ônibus + Metrô + CPTM","3746-10","","",""
"Ônibus + Metrô + CPTM","3746-31","","",""
"Ônibus + Metrô + CPTM","3749-10","","",""
"Ônibus + Metrô + CPTM","374M-10","","",""
"Ônibus + Metrô + CPTM","374V-10","","",""
"Ônibus + Metrô + CPTM","3751-10","","",""
"Ônibus + Metrô + CPTM","3751-21","","",""
"Ônibus + Metrô + CPTM","3754-10","","",""
"Ônibus + Metrô + CPTM","3756-10","","",""
"Ônibus + Metrô + CPTM","3756-21","","",""
"Ônibus + Metrô + CPTM","375V-10","","",""
"Ônibus + Metrô + CPTM","3761-10","","",""
"Ônibus + Metrô + CPTM","3762-10","","",""
"Ônibus + Metrô + CPTM","3763-10","","",""
"Ônibus + Metrô + CPTM","3766-10","","",""
"Ônibus + Metrô + CPTM","3768-10","","",""
"Ônibus + Metrô + CPTM","3773-10","","",""
"Ônibus + Metrô + CPTM","3778-10","","",""
"Ônibus + Metrô + CPTM","3785-10","","",""
"Ônibus + Metrô + CPTM","3787-10","","",""
"Ônibus + Metrô + CPTM","3789-10","","",""
"Ônibus + Metrô + CPTM","3791-10","","",""
"Ônibus + Metrô + CPTM","3793-10","","",""
"Ônibus + Metrô + CPTM","3795-10","","",""
"Ônibus + Metrô + CPTM","3796-10","","",""
"Ônibus + Metrô + CPTM","3901-10","","",""
"Ônibus + Metrô + CPTM","3902-10","","",""
"Ônibus + Metrô + CPTM","3903-10","","",""
"Ônibus + Metrô + CPTM","390E-10","","",""
"Ônibus + Metrô + CPTM","393C-10","","",""
"Ônibus + Metrô + CPTM","393H-10","","",""
"Ônibus + Metrô + CPTM","4001-10","","",""
"Ônibus + Metrô + CPTM","4002-10","","",""
"Ônibus + Metrô + CPTM","4002-51","","",""
"Ônibus + Metrô + CPTM","4003-10","","",""
"Ônibus + Metrô + CPTM","4004-10","","",""
"Ônibus + Metrô + CPTM","4005-10","","",""
"Ônibus + Metrô + CPTM","4006-10","","",""
"Ônibus + Metrô + CPTM","4007-10","","",""
"Ônibus + Metrô + CPTM","4008-10","","",""
"Ônibus + Metrô + CPTM","4010-10","","",""
"Ônibus + Metrô + CPTM","4011-10","","",""
"Ônibus + Metrô + CPTM","4012-10","","",""
"Ônibus + Metrô + CPTM","4013-10","","",""
"Ônibus + Metrô + CPTM","4014-10","","",""
"Ônibus + Metrô + CPTM","4015-10","","",""
"Ônibus + Metrô + CPTM","4016-10","","",""
"Ônibus + Metrô + CPTM","4017-10","","",""
"Ônibus + Metrô + CPTM","4018-10","","",""
"Ônibus + Metrô + CPTM","4024-10","","",""
"Ônibus + Metrô + CPTM","4025-10","","",""
"Ônibus + Metrô + CPTM","4027-10","","",""
"Ônibus + Metrô + CPTM","4028-10","","",""
"Ônibus + Metrô + CPTM","4029-10","","",""
"Ônibus + Metrô + CPTM","4030-10","","",""
"Ônibus + Metrô + CPTM","4031-10","","",""
"Ônibus + Metrô + CPTM","4032-10","","",""
"Ônibus + Metrô + CPTM","4033-10","","",""
"Ônibus + Metrô + CPTM","403A-10","","",""
"Ônibus + Metrô + CPTM","4051-10","","",""
"Ônibus + Metrô + CPTM","4052-10","","",""
"Ônibus + Metrô + CPTM","4053-10","","",""
"Ônibus + Metrô + CPTM","4054-10","","",""
"Ônibus + Metrô + CPTM","4056-10","","",""
"Ônibus + Metrô + CPTM","407A-10","","",""
"Ônibus + Metrô + CPTM","407C-10","","",""
"Ônibus + Metrô + CPTM","407E-10","","",""
"Ônibus + Metrô + CPTM","407F-10","","",""
"Ônibus + Metrô + CPTM","407G-10","","",""
"Ônibus + Metrô + CPTM","407H-10","","",""
"Ônibus + Metrô + CPTM","407I-10","","",""
"Ônibus + Metrô + CPTM","407J-10","","",""
"Ônibus + Metrô + CPTM","407K-10","","",""
"Ônibus + Metrô + CPTM","407L-10","","",""
"Ônibus + Metrô + CPTM","407M-10","","",""
"Ônibus + Metrô + CPTM","407N-10","","",""
"Ônibus + Metrô + CPTM","407N-21","","",""
"Ônibus + Metrô + CPTM","407P-10","","",""
"Ônibus + Metrô + CPTM","407R-10","","",""
"Ônibus + Metrô + CPTM","407T-10","","",""
"Ônibus + Metrô + CPTM","407W-10","","",""
"Ônibus + Metrô + CPTM","407Y-10","","",""
"Ônibus + Metrô + CPTM","4085-10","","",""
"Ônibus + Metrô + CPTM","4086-10","","",""
"Ônibus + Metrô + CPTM","408A-10","","",""
"Ônibus + Metrô + CPTM","4092-10","","",""
"Ônibus + Metrô + CPTM","4111-10","","",""
"Ônibus + Metrô + CPTM","4112-10","","",""
"Ônibus + Metrô + CPTM","4113-10","","",""
"Ônibus + Metrô + CPTM","4114-10","","",""
"Ônibus + Metrô + CPTM","4114-31","","",""
"Ônibus + Metrô + CPTM","4115-10","","",""
"Ônibus + Metrô + CPTM","414P-10","","",""
"Ônibus + Metrô + CPTM","4210-10","","",""
"Ônibus + Metrô + CPTM","4221-10","","",""
"Ônibus + Metrô + CPTM","4222-10","","",""
"Ônibus + Metrô + CPTM","4222-51","","",""
"Ônibus + Metrô + CPTM","425E-10","","",""
"Ônibus + Metrô + CPTM","4284-10","","",""
"Ônibus + Metrô + CPTM","4286-10","","",""
"Ônibus + Metrô + CPTM","4288-10","","",""
"Ônibus + Metrô + CPTM","4310-10","","",""
"Ônibus + Metrô + CPTM","4311-10","","",""
"Ônibus + Metrô + CPTM","4312-10","","",""
"Ônibus + Metrô + CPTM","4313-10","","",""
"Ônibus + Metrô + CPTM","4314-10","","",""
"Ônibus + Metrô + CPTM","4315-10","","",""
"Ônibus + Metrô + CPTM","4491-10","","",""
"Ônibus + Metrô + CPTM","4706-10","","",""
"Ônibus + Metrô + CPTM","4708-10","","",""
"Ônibus + Metrô + CPTM","4709-10","","",""
"Ônibus + Metrô + CPTM","4716-10","","",""
"Ônibus + Metrô + CPTM","4717-10","","",""
"Ônibus + Metrô + CPTM","4718-10","","",""
"Ônibus + Metrô + CPTM","4721-10","","",""
"Ônibus + Metrô + CPTM","4723-10","","",""
"Ônibus + Metrô + CPTM","4724-10","","",""
"Ônibus + Metrô + CPTM","4725-10","","",""
"Ônibus + Metrô + CPTM","4726-10","","",""
"Ônibus + Metrô + CPTM","4726-31","","",""
"Ônibus + Metrô + CPTM","4727-10","","",""
"Ônibus + Metrô + CPTM","4729-10","","",""
"Ônibus + Metrô + CPTM","4732-10","","",""
"Ônibus + Metrô + CPTM","4732-31","","",""
"Ônibus + Metrô + CPTM","4734-10","","",""
"Ônibus + Metrô + CPTM","4734-21","","",""
"Ônibus + Metrô + CPTM","4735-10","","",""
"Ônibus + Metrô + CPTM","4742-10","","",""
"Ônibus + Metrô + CPTM","475M-10","","",""
"Ônibus + Metrô + CPTM","475R-10","","",""
"Ônibus + Metrô + CPTM","476A-10","","",""
"Ônibus + Metrô + CPTM","476G-10","","",""
"Ônibus + Metrô + CPTM","476G-41","","",""
"Ônibus + Metrô + CPTM","476L-10","","",""
"Ônibus + Metrô + CPTM","477A-10","","",""
"Ônibus + Metrô + CPTM","477P-10","","",""
"Ônibus + Metrô + CPTM","477U-10","","",""
"Ônibus + Metrô + CPTM","478P-10","","",""
"Ônibus + Metrô + CPTM","5010-10","","",""
"Ônibus + Metrô + CPTM","5011-10","","",""
"Ônibus + Metrô + CPTM","5012-10","","",""
"Ônibus + Metrô + CPTM","5012-21","","",""
"Ônibus + Metrô + CPTM","5013-10","","",""
"Ônibus + Metrô + CPTM","5013-31","","",""
"Ônibus + Metrô + CPTM","5014-10","","",""
"Ônibus + Metrô + CPTM","5015-10","","",""
"Ônibus + Metrô + CPTM","5018-10","","",""
"Ônibus + Metrô + CPTM","5018-31","","",""
"Ônibus + Metrô + CPTM","5020-10","","",""
"Ônibus + Metrô + CPTM","5021-10","","",""
"Ônibus + Metrô + CPTM","5022-10","","",""
"Ônibus + Metrô + CPTM","5024-10","","",""
"Ônibus + Metrô + CPTM","5024-31","","",""
"Ônibus + Metrô + CPTM","5026-10","","",""
"Ônibus + Metrô + CPTM","5028-10","","",""
"Ônibus + Metrô + CPTM","5029-10","","",""
"Ônibus + Metrô + CPTM","502J-10","","",""
"Ônibus + Metrô + CPTM","502J-21","","",""
"Ônibus + Metrô + CPTM","502J-22","","",""
"Ônibus + Metrô + CPTM","5030-10","","",""
"Ônibus + Metrô + CPTM","5031-10","","",""
"Ônibus + Metrô + CPTM","5031-21","","",""
"Ônibus + Metrô + CPTM","5032-10","","",""
"Ônibus + Metrô + CPTM","5033-10","","",""
"Ônibus + Metrô + CPTM","5034-10","","",""
"Ônibus + Metrô + CPTM","5034-31","","",""
"Ônibus + Metrô + CPTM","5035-10","","",""
"Ônibus + Metrô + CPTM","5036-10","","",""
"Ônibus + Metrô + CPTM","5038-10","","",""
"Ônibus + Metrô + CPTM","507T-10","","",""
"Ônibus + Metrô + CPTM","508L-10","","",""
"Ônibus + Metrô + CPTM","5091-10","","",""
"Ônibus + Metrô + CPTM","509J-10","","",""
"Ônibus + Metrô + CPTM","509J-21","","",""
"Ônibus + Metrô + CPTM","509M-10","","",""
"Ônibus + Metrô + CPTM","509M-21","","",""
"Ônibus + Metrô + CPTM","5100-10","","",""
"Ônibus + Metrô + CPTM","5101-10","","",""
"Ônibus + Metrô + CPTM","5102-10","","",""
"Ônibus + Metrô + CPTM","5103-10","","",""
"Ônibus + Metrô + CPTM","5103-21","","",""
"Ônibus + Metrô + CPTM","5104-10","","",""
"Ônibus + Metrô + CPTM","5105-10","","",""
"Ônibus + Metrô + CPTM","5106-10","","",""
"Ônibus + Metrô + CPTM","5106-21","","",""
"Ônibus + Metrô + CPTM","5106-31","","",""
"Ônibus + Metrô + CPTM","5107-10","","",""
"Ônibus + Metrô + CPTM","5108-10","","",""
"Ônibus + Metrô + CPTM","5109-10","","",""
"Ônibus + Metrô + CPTM","5110-10","","",""
"Ônibus + Metrô + CPTM","5110-21","","",""
"Ônibus + Metrô + CPTM","5110-22","","",""
"Ônibus + Metrô + CPTM","5110-41","","",""
"Ônibus + Metrô + CPTM","5111-10","","",""
"Ônibus + Metrô + CPTM","5119-10","","",""
"Ônibus + Metrô + CPTM","5119-22","","",""
"Ônibus + Metrô + CPTM","5119-23","","",""
"Ônibus + Metrô + CPTM","5123-10","","",""
"Ônibus + Metrô + CPTM","5127-10","","",""
"Ônibus + Metrô + CPTM","5128-10","","",""
"Ônibus + Metrô + CPTM","5129-10","","",""
"Ônibus + Metrô + CPTM","5129-41","","",""
"Ônibus + Metrô + CPTM","5131-10","","",""
"Ônibus + Metrô + CPTM","513L-10","","",""
"Ônibus + Metrô + CPTM","5141-10","","",""
"Ônibus + Metrô + CPTM","5142-10","","",""
"Ônibus + Metrô + CPTM","5143-10","","",""
"Ônibus + Metrô + CPTM","5143-31","","",""
"Ônibus + Metrô + CPTM","5144-10","","",""
"Ônibus + Metrô + CPTM","5145-10","","",""
"Ônibus + Metrô + CPTM","5145-41","","",""
"Ônibus + Metrô + CPTM","514T-10","","",""
"Ônibus + Metrô + CPTM","514T-21","","",""
"Ônibus + Metrô + CPTM","5154-10","","",""
"Ônibus + Metrô + CPTM","5164-10","","",""
"Ônibus + Metrô + CPTM","5164-21","","",""
"Ônibus + Metrô + CPTM","5164-41","","",""
"Ônibus + Metrô + CPTM","516N-10","","",""
"Ônibus + Metrô + CPTM","5175-10","","",""
"Ônibus + Metrô + CPTM","5175-21","","",""
"Ônibus + Metrô + CPTM","5178-10","","",""
"Ônibus + Metrô + CPTM","5178-21","","",""
"Ônibus + Metrô + CPTM","517J-10","","",""
"Ônibus + Metrô + CPTM","5185-10","","",""
"Ônibus + Metrô + CPTM","5194-10","","",""
"Ônibus + Metrô + CPTM","5194-21","","",""
"Ônibus + Metrô + CPTM","519M-10","","",""
"Ônibus + Metrô + CPTM","524L-10","","",""
"Ônibus + Metrô + CPTM","524M-10","","",""
"Ônibus + Metrô + CPTM","527R-10","","",""
"Ônibus + Metrô + CPTM","5290-10","","",""
"Ônibus + Metrô + CPTM","5290-51","","",""
"Ônibus + Metrô + CPTM","5300-10","","",""
"Ônibus + Metrô + CPTM","5317-10","","",""
"Ônibus + Metrô + CPTM","5318-10","","",""
"Ônibus + Metrô + CPTM","5318-21","","",""
"Ônibus + Metrô + CPTM","5318-22","","",""
"Ônibus + Metrô + CPTM","5362-10","","",""
"Ônibus + Metrô + CPTM","5362-21","","",""
"Ônibus + Metrô + CPTM","5362-22","","",""
"Ônibus + Metrô + CPTM","5362-23","","",""
"Ônibus + Metrô + CPTM","5362-41","","",""
"Ônibus + Metrô + CPTM","5370-10","","",""
"Ônibus + Metrô + CPTM","5370-21","","",""
"Ônibus + Metrô + CPTM","5370-22","","",""
"Ônibus + Metrô + CPTM","5391-10","","",""
"Ônibus + Metrô + CPTM","5391-21","","",""
"Ônibus + Metrô + CPTM","5391-22","","",""
"Ônibus + Metrô + CPTM","546A-10","","",""
"Ônibus + Metrô + CPTM","546A-31","","",""
"Ônibus + Metrô + CPTM","546J-10","","",""
"Ônibus + Metrô + CPTM","546J-31","","",""
"Ônibus + Metrô + CPTM","546J-41","","",""
"Ônibus + Metrô + CPTM","546L-10","","",""
"Ônibus + Metrô + CPTM","546L-41","","",""
"Ônibus + Metrô + CPTM","546T-10","","",""
"Ônibus + Metrô + CPTM","5611-10","","",""
"Ônibus + Metrô + CPTM","5612-10","","",""
"Ônibus + Metrô + CPTM","5614-10","","",""
"Ônibus + Metrô + CPTM","5630-10","","",""
"Ônibus + Metrô + CPTM","5630-21","","",""
"Ônibus + Metrô + CPTM","5632-10","","",""
"Ônibus + Metrô + CPTM","5632-21","","",""
"Ônibus + Metrô + CPTM","5632-22","","",""
"Ônibus + Metrô + CPTM","5632-51","","",""
"Ônibus + Metrô + CPTM","5652-10","","",""
"Ônibus + Metrô + CPTM","5652-21","","",""
"Ônibus + Metrô + CPTM","5701-10","","",""
"Ônibus + Metrô + CPTM","5701-21","","",""
"Ônibus + Metrô + CPTM","5702-10","","",""
"Ônibus + Metrô + CPTM","5705-10","","",""
"Ônibus + Metrô + CPTM","571T-10","","",""
"Ônibus + Metrô + CPTM","573A-10","","",""
"Ônibus + Metrô + CPTM","573H-10","","",""
"Ônibus + Metrô + CPTM","573T-10","","",""
"Ônibus + Metrô + CPTM","573T-21","","",""
"Ônibus + Metrô + CPTM","573T-31","","",""
"Ônibus + Metrô + CPTM","574A-10","","",""
"Ônibus + Metrô + CPTM","574C-10","","",""
"Ônibus + Metrô + CPTM","574J-10","","",""
"Ônibus + Metrô + CPTM","574R-10","","",""
"Ônibus + Metrô + CPTM","574W-10","","",""
"Ônibus + Metrô + CPTM","5752-10","","",""
"Ônibus + Metrô + CPTM","5757-10","","",""
"Ônibus + Metrô + CPTM","5757-51","","",""
"Ônibus + Metrô + CPTM","5759-10","","",""
"Ônibus + Metrô + CPTM","5759-31","","",""
"Ônibus + Metrô + CPTM","575A-10","","",""
"Ônibus + Metrô + CPTM","575C-10","","",""
"Ônibus + Metrô + CPTM","576C-10","","",""
"Ônibus + Metrô + CPTM","576J-10","","",""
"Ônibus + Metrô + CPTM","576M-10","","",""
"Ônibus + Metrô + CPTM","577T-10","","",""
"Ônibus + Metrô + CPTM","5791-10","","",""
"Ônibus + Metrô + CPTM","6000-10","","",""
"Ônibus + Metrô + CPTM","6000-21","","",""
"Ônibus + Metrô + CPTM","6000-22","","",""
"Ônibus + Metrô + CPTM","6000-23","","",""
"Ônibus + Metrô + CPTM","6000-24","","",""
"Ônibus + Metrô + CPTM","6001-10","","",""
"Ônibus + Metrô + CPTM","6002-10","","",""
"Ônibus + Metrô + CPTM","6003-10","","",""
"Ônibus + Metrô + CPTM","6006-10","","",""
"Ônibus + Metrô + CPTM","6007-10","","",""
"Ônibus + Metrô + CPTM","6008-10","","",""
"Ônibus + Metrô + CPTM","6008-21","","",""
"Ônibus + Metrô + CPTM","6010-10","","",""
"Ônibus + Metrô + CPTM","6012-10","","",""
"Ônibus + Metrô + CPTM","6012-31","","",""
"Ônibus + Metrô + CPTM","6013-10","","",""
"Ônibus + Metrô + CPTM","6013-21","","",""
"Ônibus + Metrô + CPTM","6014-10","","",""
"Ônibus + Metrô + CPTM","6015-10","","",""
"Ônibus + Metrô + CPTM","6016-10","","",""
"Ônibus + Metrô + CPTM","6016-31","","",""
"Ônibus + Metrô + CPTM","6016-41","","",""
"Ônibus + Metrô + CPTM","6017-10","","",""
"Ônibus + Metrô + CPTM","6019-10","","",""
"Ônibus + Metrô + CPTM","6022-10","","",""
"Ônibus + Metrô + CPTM","6025-10","","",""
"Ônibus + Metrô + CPTM","6026-10","","",""
"Ônibus + Metrô + CPTM","6026-31","","",""
"Ônibus + Metrô + CPTM","6027-10","","",""
"Ônibus + Metrô + CPTM","6028-10","","",""
"Ônibus + Metrô + CPTM","6028-31","","",""
"Ônibus + Metrô + CPTM","6030-10","","",""
"Ônibus + Metrô + CPTM","6030-21","","",""
"Ônibus + Metrô + CPTM","6031-10","","",""
"Ônibus + Metrô + CPTM","6034-10","","",""
"Ônibus + Metrô + CPTM","6035-10","","",""
"Ônibus + Metrô + CPTM","6035-21","","",""
"Ônibus + Metrô + CPTM","6036-10","","",""
"Ônibus + Metrô + CPTM","6037-10","","",""
"Ônibus + Metrô + CPTM","6038-10","","",""
"Ônibus + Metrô + CPTM","6039-10","","",""
"Ônibus + Metrô + CPTM","6040-10","","",""
"Ônibus + Metrô + CPTM","6041-10","","",""
"Ônibus + Metrô + CPTM","6041-21","","",""
"Ônibus + Metrô + CPTM","6042-10","","",""
"Ônibus + Metrô + CPTM","6042-21","","",""
